"lambda_slow","p_fast"
0.479789512635387,0.377474966497734
0.822449280259479,0.213606393929771
0.876531739665674,0.299365635490487
0.455599973587697,0.309895711918601
0.143488274116424,0.24565044438094
0.727997672259677,0.160111781957804
0.428456687302964,0.204031070021188
0.268281913444276,0.286225317125031
0.36959400423081,0.210124071975428
0.610685270557191,0.280960787174062
0.575081657674775,0.278719030957449
0.428415659733613,0.268509781598073
0.421333754595502,0.272397166192135
0.274674918226126,0.322563938991181
0.178062459060734,0.360151151837999
0.360941876847334,0.231899377759054
1.31475214986747,0.291827075019676
0.172175344339353,0.349941559027031
0.23206605896488,0.227291820369278
0.22307833583171,0.297284744029463
0.174457901353901,0.231839124174129
0.427427917815099,0.282928359456792
0.585125950760037,0.24121404536196
0.725252497088279,0.199424947450446
0.465753939181718,0.275993974728687
0.375277559339818,0.180527733886345
0.747515100010297,0.287787633173239
0.293554902688297,0.219007898091592
0.633592461406459,0.321882820956712
0.627756668367604,0.335849340888338
0.231884475483333,0.211519023584883
0.102523616078884,0.269691753804708
0.248026987693336,0.260181352516972
0.517917517546473,0.208195177904453
0.355574959410112,0.362882787488183
0.462266515148484,0.228083459302206
0.469461051026562,0.337111283543917
0.127254845832467,0.318976585110911
0.486506812448251,0.29722153103416
0.390570975777968,0.295510380350851
0.920955154471042,0.202417591345688
0.877597066225772,0.212316868201246
0.216582456321715,0.273990855648446
0.199064990790987,0.163600899901936
0.303699019036166,0.190351661455024
0.375312782785046,0.210327854588496
0.363934455636081,0.358730709189538
0.299524575697653,0.261224156497569
0.360589961426669,0.263082980637898
0.627969275379852,0.233023492252145
0.159606172216442,0.193653842445946
0.227502206546394,0.284458346482907
0.266706122385723,0.274221828410941
0.133427678688612,0.260327438885658
1.33297725025946,0.18680183607201
0.59908823558399,0.385994031129771
0.1815574983452,0.218518825620186
0.0543861893420048,0.267183422176236
0.617262553069164,0.250415255451788
0.217242122970846,0.29199310052585
0.350755141401575,0.282986305757836
0.141460803385465,0.128085464054718
0.70459805695645,0.216592319941866
0.275230867216078,0.193176588794904
0.392489688021433,0.317308193749075
0.353900046032221,0.241259913420925
0.760147269424585,0.294420898739541
0.454352834432536,0.326018755867555
0.510770920242888,0.249629668244138
0.496752064321173,0.294602693880779
0.552332780934463,0.262992067707593
0.43531159749002,0.268537634441056
0.820056422357198,0.261307560692026
0.38685112197206,0.309576141152019
0.4491163875731,0.279853032329546
0.586035854365625,0.199550340552981
0.50119031492377,0.215765855522726
0.365481207127696,0.199585638543347
0.38724382584413,0.20429679842659
0.642625154802573,0.250525458329309
0.454581336075954,0.298225832297291
0.929275828744308,0.168070713294324
0.321140335385093,0.250211321048962
0.811265521687688,0.321506631297185
0.154052781949385,0.223215466278815
0.673107784837619,0.311101012228881
0.146640586860897,0.295498178846134
0.26514615699362,0.247368773681493
0.0740218976667146,0.280406773827076
0.38758417420022,0.276575953550127
0.95019566880239,0.280980146158456
0.34995154414125,0.244799030161244
0.143092505888906,0.213301364801733
1.05795660717698,0.249471504709087
0.144620621619289,0.242485449105032
0.487106094960122,0.256701173595657
0.423030913195414,0.236221458909758
0.278439612959881,0.265325525115786
0.349826484361666,0.306984432105363
0.242101684588689,0.273122464609477
0.180665628712846,0.186877205455186
0.390272554211668,0.227197898131561
0.388626411001948,0.357933263992702
0.235587875822148,0.24767218596657
0.338814305100699,0.323192353095002
0.365897389052472,0.272118448044352
0.436006278859093,0.260761336083666
0.118857031818792,0.2862943884523
0.396911920497616,0.216480599798088
0.134010599598488,0.280809053803533
0.0964477198993259,0.357335441982545
0.184846565723443,0.280170792353615
0.432826925489662,0.216746301870507
0.299460474881668,0.20121199320189
0.275677081068209,0.253553470006879
0.327402687643771,0.292907092810903
0.393472782267884,0.189535518283228
0.323267460000852,0.255857105736545
0.575673940014648,0.252885104231109
0.215639146864867,0.274193386307198
0.656066611355851,0.244883974467154
0.286746285307826,0.257385226838392
0.481479756988763,0.272767795302452
0.737862385076429,0.288961429409226
0.236389601451458,0.253721818964311
0.287995494317394,0.252028795439026
0.349317520893347,0.231948309987175
0.906353019107087,0.307026677005939
1.26635115496233,0.255879814278615
0.138404565093075,0.29231216596441
0.687654683307111,0.254373246573681
0.318592764263534,0.276856311686286
0.386070433643456,0.171322047506113
0.051987899920945,0.237958587614053
0.317816750151255,0.333613701774419
0.740317561632589,0.336160395681436
0.405567499358808,0.213599751791015
0.452137433859889,0.30267709233296
0.226023546857191,0.20611229805733
0.598725032839691,0.272412176958388
1.06407515091485,0.232628933812544
0.482730588305411,0.345459173634102
0.311931788497114,0.31961549268553
0.784387670602285,0.201877185072381
0.17867224799276,0.260576340290191
0.188394575431448,0.220786663254647
0.79672587342412,0.284537159385409
0.183937517419331,0.287216793972313
0.177323461147732,0.291235786567253
0.1022409875033,0.314275998465648
1.01624130575137,0.349967339516556
0.0843563222458514,0.352795595709386
0.595280815912516,0.287687126056827
0.0591158858137499,0.261992069785443
0.489970166966871,0.255027291067738
0.563451397703005,0.303592523302828
0.884932143512267,0.25032718338983
0.578327633782196,0.297296121236167
0.45008597532512,0.297082222931628
0.621093816117681,0.204897794127384
0.244382105993864,0.309333923289908
0.47389803448691,0.19145501824238
0.539596380843243,0.22324342912606
0.154156944797197,0.301724967609183
0.437317025508297,0.206297507885941
0.551666656827385,0.291856289674377
0.552098694195945,0.269258011808474
1.33950330274999,0.22914547814619
1.6636679809709,0.282622005906398
0.215618787300006,0.334110286575242
0.473976877181503,0.155596208777382
0.335062748333865,0.213955884003359
0.51877240177061,0.279287685991128
0.828159312727078,0.226226735176319
0.553904942193946,0.317613222747973
0.304573473709396,0.368035360735384
0.58148867171587,0.257008736866528
0.723794431458026,0.221112170115234
1.27140505135978,0.195656629489483
0.186890516964634,0.263397923008991
0.257145659294541,0.272397706369576
0.40224021372942,0.239114424880719
1.25671284465344,0.258898188299225
0.780248355044271,0.205184148552259
0.373710531829502,0.232570720475904
0.186363001358795,0.23581010061301
0.559577391675228,0.249941126975814
0.142297404069456,0.204719366145339
0.450916889884949,0.256840076814448
0.677514898348591,0.220844873388806
0.633241964045468,0.235090049527807
1.69701368387367,0.2602395535
0.180917445943054,0.247730903591078
0.433222514484086,0.242646562232002
0.0357646514278769,0.258209602357768
0.538927849524497,0.268487368181385
0.434181647458763,0.293340947069383
0.356879394831641,0.246267573261128
0.824084288898786,0.205785550638185
0.655751296094746,0.302494434401542
0.254061526531526,0.228747100368146
0.503247157863748,0.306457018596169
0.271329420440364,0.287182969583257
0.624062422154852,0.301820647264793
0.464830232867922,0.248779235137175
0.100462668638165,0.308064680276831
0.509176490611269,0.313040427992279
0.476034672624816,0.235624911560465
0.0827614534547923,0.356012570743242
0.236864335456823,0.289162988754835
0.634968615784988,0.308857363837357
1.22243348146812,0.162346829129614
0.297906350867883,0.272714222465266
0.538821044118583,0.240425888870241
0.961941059142767,0.274090429913702
0.140801309284795,0.274110142761426
0.22772759364649,0.265039543192562
0.191333190267695,0.227315149502051
1.0298058942458,0.246050554590838
0.69672579172129,0.304287441377931
0.335729455342412,0.303481481076948
0.315420904793165,0.363956453612613
0.234093019777546,0.220061962265918
0.269976355760371,0.245479780952344
0.556578267653115,0.229155018725308
0.172674473310577,0.295724388828737
0.147892701608285,0.223371537541644
0.212125416487344,0.364515547574136
0.27666786635148,0.195783116988637
0.730231438661979,0.225246260318609
0.52388455059551,0.247024998318605
0.30014711388684,0.264639521639835
0.479671225708501,0.2881626679487
0.159524122592621,0.265070026630132
0.923175686881255,0.256505955627482
0.286039691038845,0.284839835841814
0.525432979776906,0.18827563836526
1.15799907303891,0.284750375325815
2.1378110923931,0.18213586803013
0.83133315526733,0.188680043631497
0.0841092017860988,0.32598918347068
0.95118771181527,0.234411770888348
0.326814056758387,0.291043054392357
0.15384847805856,0.23980982496114
0.36501806294734,0.251956248141137
0.321949741081858,0.210479996313846
0.420282766578514,0.219626476734999
0.189141498492162,0.260251352241189
0.426928495032592,0.301124846061155
1.35541829958856,0.232278056152196
0.355249292939315,0.199580006294
1.43283067505862,0.182950500187236
0.540594267358548,0.24627863582061
0.709378833393169,0.270242132884243
0.442226295136161,0.268058356006543
0.396257632706993,0.304411858169823
0.305666863439937,0.212391534344982
0.0803483668852862,0.266166835457009
0.979169990213383,0.286227872571924
0.0378229052274424,0.300015312245154
0.390758780292354,0.21738143716552
0.366419148595867,0.308877381856077
0.383139751999033,0.261492549514705
0.844536403513331,0.273911743348826
1.00491474733766,0.164467134412135
0.797527334352065,0.296865254093988
1.15835087099882,0.205057250289832
0.542139848647575,0.249681972887948
0.472420249817029,0.265505417184095
0.368025105195664,0.252068609273086
0.180934138331754,0.298841362499946
0.211346061042744,0.22930915867252
0.834999732721588,0.166092897795516
0.545995163175245,0.204649417993846
0.734205800259903,0.220258666934786
1.30621496153238,0.232726137381508
0.234762820787942,0.320791706601871
0.202134565396526,0.219301577882784
0.155843996927684,0.282886817350366
0.182155953788368,0.394562989866478
0.246978887053458,0.23509661986473
0.470249519120451,0.237643659312155
0.357594830343055,0.178249157887056
1.09877289287751,0.18696028621821
0.349464913871872,0.267157482545508
0.737323205495983,0.296296218319914
0.0926579257776214,0.357268415223558
0.179446062972229,0.332410595526891
0.405362220700894,0.278933913779759
0.374991103570935,0.2972135576404
0.779424804106466,0.218694391221933
0.373716801167437,0.294246956325819
0.298233684279577,0.265035859525607
0.827627724160775,0.279689697849842
0.150773602768162,0.300561521417561
0.759648768637555,0.225053199071512
0.203990395492076,0.277442653995668
0.814742355191073,0.246160765697676
0.2594482870724,0.174710051183239
0.864220846771647,0.199695576768326
1.18587084797555,0.262288233888564
0.391410757575954,0.227561836653955
0.353969021801111,0.234397753440094
0.463131614851072,0.312738947640965
0.73883929938206,0.248649636012983
0.932882040737511,0.328065613107915
0.579683042157881,0.286960767292363
0.576072460471833,0.22752804743154
0.619479929242776,0.224225490639916
1.1186557889859,0.170108828291713
0.416906470691849,0.217889010619571
0.404235147263628,0.334840504179581
0.685208767299078,0.290322334965053
0.32158794330152,0.246651945003678
0.292670527684139,0.216839714814686
0.148061468594059,0.272189845179998
0.536021808681649,0.208291846153659
0.104438249180773,0.277299156561711
0.798095163352945,0.186563647165168
0.359214124948225,0.235115414064787
1.16218745874373,0.250060737190797
0.357731242184847,0.231167035981379
1.17312896377617,0.297153353718248
0.393770079358005,0.13653352747092
0.158131633889462,0.262901963260207
0.312112343498869,0.274617508438166
0.479393828771531,0.242909391848509
0.227767590061457,0.241919942727945
0.140747356080892,0.245422902954401
0.496179789268333,0.304306474713149
0.430566055815232,0.234665791687128
0.389834217449271,0.344766366882328
0.175618285722361,0.216719029238426
0.250237004031923,0.323566288713846
0.546177507305545,0.213399072613832
0.332012527150069,0.335962117660397
0.478361960081418,0.187358893253852
0.181851889327786,0.271874527265095
0.416499182799111,0.261045636357908
0.753662368582824,0.252357370560545
0.802912982591334,0.226295881961512
0.303729884774604,0.283175236320995
0.605553727504074,0.238721278915599
0.324872943879028,0.251623297859503
0.121132802660591,0.271434065195417
0.591382014806755,0.253896734297351
0.334918536637496,0.321525061658212
0.253703059405369,0.216393977481776
0.2535931863051,0.296602577461972
0.468597237443091,0.267508931499576
1.95077082790452,0.225932888565475
0.983314158376283,0.279384978832574
0.0665657982591312,0.215487567429254
0.675881741148873,0.267959614429758
0.456427331162748,0.26682466138292
0.217350342907502,0.253928637252023
0.203759343043566,0.308589825521465
0.197859461292654,0.247102209285636
0.311160890887632,0.198597387383457
0.576675994457181,0.247481555556587
0.291103714787872,0.232170394477316
0.217234343981993,0.251579911101172
0.196287001120588,0.259317477510808
0.643981667180037,0.31774380422196
0.588431298351433,0.258704745403727
0.279543168153382,0.238002025217907
0.358650837343567,0.264737848198003
0.239649333570056,0.333758052546548
0.238599025847423,0.270817017961383
0.0923921465413281,0.296272120668823
0.854587724846656,0.248118230270248
0.336383342742826,0.315179024111589
1.00658263978428,0.246051455363209
0.678231918777525,0.344573102788008
0.504483883943462,0.140093645340186
0.177369169269647,0.294888356393329
0.731015189738857,0.235912251364727
0.231222820071469,0.211755370835422
0.112399814983501,0.28738164303968
0.363068071718995,0.284736556986721
0.221203830274745,0.344676964359727
0.662265365548987,0.292062395910268
0.501555454691783,0.263986080788968
1.19528391144357,0.220045667317394
0.723881378279352,0.164816886858429
0.438065992281491,0.165531951101096
0.0815283738998302,0.206144372211491
1.22917346526387,0.213173867115517
1.00443251763507,0.271237406943993
0.301350911901326,0.263575407985029
0.311111883429393,0.186140667992806
0.367446455494476,0.241499928798682
0.179379997493873,0.350723166335901
0.285606990293125,0.246718052637956
0.715160160789467,0.235727715842705
1.40446648934977,0.211583962583086
0.180202842160499,0.232457361235411
0.31764218426059,0.321001997269259
0.690308627180715,0.213889352681408
0.26193047429648,0.27852171358078
0.546343912104967,0.245718187378955
0.961348169577641,0.278212051758814
0.193974780847131,0.275105899839105
0.298646601255652,0.27326901581319
0.532668286260022,0.292997372467341
0.532928571978923,0.239311560983687
0.0920729440895519,0.320657321696332
1.27693959196634,0.285481822710111
0.867176120045982,0.384733627874775
0.522754347585401,0.244284086178905
0.269383083662297,0.239005912333382
0.918696322635778,0.306432065487414
0.362448395395532,0.268696268072975
0.0568372998372898,0.342598106960131
0.273324997123913,0.297352891258595
0.313710848895213,0.260418422384799
0.621611963819251,0.224036098582476
0.155604165350552,0.328506264001457
