"lambda_slow","p_fast"
0.710483588163098,0.214040451563497
0.787813193640104,0.186528630383396
0.663856769012665,0.162858656876236
0.735096570676544,0.24241362766738
0.721349396558555,0.205292773453945
0.695406060068526,0.160007334838255
0.670181920558169,0.227382196725226
0.685859282579498,0.182778923006136
0.713274234794277,0.237829990598003
0.832177670909673,0.182101547281093
0.696754565310902,0.245396583345631
0.710451599159101,0.219481846341568
0.754888535438396,0.220197640673264
0.607061286219539,0.187017109642046
0.686313386374525,0.205190664933481
0.752010062453663,0.195936677664996
0.7292817300925,0.221433901034831
0.724964220627044,0.184149881738613
0.736866852362679,0.220516098859244
0.675114674906941,0.181576376829962
0.687155362068041,0.237863193873487
0.646983123752594,0.22890798940445
0.692731972826725,0.199135100826719
0.767355272000961,0.203767939040347
0.863661713007717,0.2316289571595
0.811532394090241,0.215203716952608
0.745940060829644,0.209504827505262
0.705643660547642,0.131148806287536
0.735110175333645,0.269515609261544
0.680790487577247,0.152382305088792
0.699050879966328,0.19192448073258
0.599530934649274,0.155395955481348
0.818440552250062,0.182652567239252
0.653215938214444,0.19619814024456
0.845647664178615,0.208809748323362
0.719513933631299,0.216868686970245
0.691523383637877,0.243102854122434
0.75910698859939,0.205377092518761
0.628622244797943,0.271029720839082
0.830415526882373,0.244977807478186
0.626169639274169,0.246852125935095
0.732374569414301,0.198194571541318
0.74803872466455,0.231179969591276
0.627085005992708,0.230911799321225
0.800504486780434,0.235199053753259
0.662925088169899,0.228759748613356
0.738310964376488,0.216538491976205
0.791076707634229,0.177787019844153
0.661861040859924,0.197496661918812
0.728815733084128,0.197104509453315
0.703443198948017,0.175074963217318
0.7905011459091,0.220057878801716
0.810682976958944,0.246814551565695
0.75432298924442,0.164354333925441
0.698872459233162,0.190610356838479
0.687297700867216,0.18639168488485
0.685032852663261,0.165575893820615
0.63955503256924,0.208004124276617
0.691470052170793,0.202088281505023
0.762311869690579,0.178323113095012
0.671305220770024,0.234667647650164
0.664442268233986,0.252696126910911
0.756834961137689,0.199687130260072
0.74188533610732,0.206682511726926
0.642710881728509,0.18939433395035
0.765549849287075,0.251879180670258
0.699814463333941,0.207658726436547
0.765763873281974,0.204719806936282
0.687211050455208,0.194392339929868
0.729360208724838,0.180862876496893
0.806522407722378,0.193534470924387
0.682128267701933,0.236860706455994
0.655878798525682,0.222835456645636
0.72014427403031,0.21820990891303
0.802704594650831,0.149604178150382
0.83335245615102,0.189892668519937
0.742275411580547,0.176919854525007
0.70440046161931,0.231087384362139
0.77129460468214,0.192678269020702
0.813535366103266,0.213602452634552
0.69731119930488,0.165374438274726
0.718880374703522,0.229374087602081
0.771082185648504,0.237630346153788
0.744743878894343,0.1785803162403
0.690808088177326,0.194634895034663
0.672415178328467,0.254715746374332
0.654221790469607,0.242078722512441
0.81067349695873,0.18052405898029
0.762377977334579,0.220421809150649
0.849735083245435,0.178630911100592
0.706999138803602,0.23046938285215
0.780215341365968,0.239712332628838
0.689633406225996,0.225591048170089
0.758906456524788,0.20665708043956
0.700601090232085,0.189250940888194
0.641871726989878,0.237459577840029
0.958029962864784,0.222123070609658
0.639175834954491,0.225379621596386
0.654884428103164,0.185441089389844
0.757002680178118,0.23546713435976
0.739770344562711,0.183372544019568
0.869598497146905,0.214078942915527
0.613222376695871,0.24413405492777
0.735394539572848,0.259243180693149
0.769162705441814,0.205116824707906
0.787507062703449,0.221477712511953
0.738743283072716,0.225720111437668
0.829734245899145,0.21610180637683
0.723734683450876,0.182059660504286
0.78851798120007,0.172065384561347
0.704745859161534,0.188521723332561
0.790096364064655,0.209599701996477
0.752759511873248,0.162639910441064
0.776418833766342,0.220079596085353
0.681123688274801,0.22294784808705
0.748569983022463,0.210373830323385
0.765087688947166,0.170448851064245
0.834614365499138,0.246024098699563
0.739128001360042,0.196961797365246
0.693549529622679,0.181329563362934
0.562657643069678,0.256082938478831
0.819857087197257,0.202948369940213
0.725151002312069,0.193022520380074
0.737956994869903,0.248651156566052
0.797786094778461,0.193825688602228
0.717390884161056,0.209142133204344
0.671906011479004,0.209312795464097
0.75338678035378,0.235939667353067
0.794321839271402,0.237702129255241
0.789246951041348,0.166798483560824
0.688097123123253,0.211246261418037
0.889897000056755,0.20179923836008
0.681924188106501,0.209596491930392
0.722055950277456,0.156433375943409
0.689914368555865,0.206576890712514
0.756041351550944,0.169579748714357
0.693206557246194,0.190353301534002
0.744730584932471,0.218176183578113
0.813750554702518,0.210644767340932
0.650423719384512,0.227925143316041
0.790373555183174,0.195501541881124
0.665093281230284,0.214240000265612
0.690128179713708,0.187484074836989
0.702964955262115,0.261397991774154
0.768503649603401,0.187637006828927
0.723129361958324,0.187668099086158
0.767135257287948,0.141305682942016
0.616952709263552,0.17114166853056
0.842319449601235,0.215253958849966
0.718628222721168,0.210071145009784
0.711478912124373,0.235830650054704
0.706073947681008,0.170076649662955
0.699575735697421,0.193690123620065
0.731074561816897,0.247832301766327
0.797400482217893,0.196969007428678
0.723712313547076,0.205349825080842
0.634155716705457,0.218529596041127
0.807331442010734,0.168552678774108
0.905633987745248,0.174767625490484
0.727826404564561,0.185727759582402
0.775381244864374,0.204467294872747
0.715752424044389,0.263495443675467
0.644161634940924,0.221049284746338
0.65925425327054,0.265806430607585
0.754274578499646,0.198425086052966
0.738898240505209,0.1830362401542
0.708281448602837,0.187880174553059
0.777954362950863,0.183811710413001
0.730234788822299,0.259172085513223
0.727358480967157,0.196897015465594
0.671859667113232,0.183352569847473
0.598157603291916,0.24356777259779
0.797566675413957,0.168794901743249
0.827367746345198,0.190004227731125
0.763883311594592,0.197975518123729
0.726483060146527,0.218349326067826
0.618454383337809,0.193939261987189
0.638553922034482,0.202034965863433
0.744054324472785,0.232037305820702
0.743886132207372,0.184782652474592
0.718444879732399,0.22922711107885
0.789570440396086,0.199534230694033
0.661039190200042,0.222804038166806
0.655146597640497,0.24531389407324
0.665964996727775,0.190377941556981
0.762930707456397,0.18828952895362
0.662410740419935,0.220916068839549
0.802817595562534,0.186789694039514
0.743043007901992,0.187154516515912
0.682694512460589,0.233792595354563
0.805708594014971,0.161957655819773
0.666652064483757,0.192483476711029
0.794828950582441,0.202068814181256
0.663407292070509,0.263586384775481
0.705469380763814,0.232655858657796
0.62282904085805,0.205692479917395
0.790022967136608,0.178415969853445
0.695437392683559,0.193408464806319
0.595789177530216,0.21944776935179
0.6678190659015,0.164484754971383
0.653129007668101,0.198121743595086
0.754911660914049,0.247511606511289
0.800766262317683,0.21471347439025
0.701075015010858,0.22014174379315
0.652433854322996,0.205143850817729
0.690975296533634,0.168152321076474
0.765714361950185,0.21766537444992
0.686313386374525,0.205190664933481
0.778288748522333,0.232666561961971
0.619354503554025,0.21463473808972
0.698297726770292,0.176957459766484
0.610774800876887,0.296698543336858
0.809651412977667,0.195659030713884
0.795027243553211,0.235275228274862
0.59908291125289,0.223677669273313
0.820249782020681,0.213460299732981
0.80480886371793,0.167231236136091
0.896852158300716,0.191625347910839
0.574542278208215,0.220132358648211
0.798089608147697,0.222413780798962
0.816982525508697,0.197248236330254
0.701529677237701,0.202349365993597
0.602528547774011,0.229416152946234
0.757017858044399,0.18383564152924
0.656655190412578,0.228078608189306
0.791025646423002,0.196983643064787
0.629567537106505,0.255630402952074
0.738449651486531,0.235814932432645
0.804524047582953,0.201139188658984
0.731576250081328,0.224350721151989
0.820587191329439,0.208871103574957
0.921448846575938,0.201525025516949
0.745587684443006,0.174321226478565
0.588575902372911,0.180049461961998
0.659313361416829,0.207759017772394
0.626437512920747,0.219361998762999
0.730218501224087,0.260488603554715
0.775591789273574,0.133448584315715
0.777617083497629,0.147827102791581
0.678115109634118,0.216197735880661
0.716026896248162,0.160172254429168
0.766360407182416,0.230926820599629
0.701041312798206,0.188486269189664
0.639757836134422,0.200698418623499
0.670217282443716,0.188382719786892
0.712267841420439,0.205162908695132
0.771197275112637,0.160012704199278
0.743786105338661,0.15944256431217
0.783849597458583,0.175694860443443
0.732753266596651,0.138947856775614
0.698537121463047,0.201737904854782
0.778087399099305,0.254535510073393
0.652177261323558,0.211270538165636
0.731540614691519,0.200014245427596
0.747821174340673,0.258707219984561
0.846202496153902,0.230981746148279
0.715450140853555,0.254263083488358
0.683780908345388,0.167774223489388
0.723768977098383,0.211068026075823
0.715359367361392,0.171509902568993
0.695153725465311,0.173860590080047
0.706115894722723,0.189030733769374
0.737338363967435,0.20000250469571
0.590755839373206,0.206216947651813
0.664289223277137,0.194886987741477
0.60665515272802,0.208469002818738
0.804645337906744,0.20881956491442
0.659235880571205,0.243190048076242
0.792115597298266,0.215715365679156
0.781079073398522,0.229088221409855
0.857099356951047,0.23477389409097
0.781899943404519,0.239203804218709
0.662106340839379,0.233292792413695
0.80767226527223,0.23481716412987
0.660148063723748,0.182793056713097
0.674026830662221,0.138405871358238
0.705231121800998,0.223926654582189
0.836537588351318,0.168969810276991
0.830328590007909,0.238745412745422
0.820719943207129,0.21796594636778
0.660901726667733,0.20759479836408
0.788935637631956,0.195795403251709
0.685832093539875,0.221286294805271
0.803792480989922,0.175901640419436
0.652371858304564,0.161025756970374
0.881834668648464,0.160915417772382
0.683026081552026,0.232517204745458
0.745463048332057,0.226083492047535
0.894140513040639,0.205145744494419
0.812412131671586,0.243583149992291
0.685639521653799,0.25552458290434
0.67585350413671,0.158196603775877
0.659243204543488,0.150319169105965
0.67752179693537,0.225302941364282
0.771964410001602,0.194131795010519
0.731221105443095,0.221040741788723
0.62519939328947,0.166246529035475
0.760124275660072,0.233926335979928
0.648393481474483,0.218317045055387
0.571548060204018,0.203370401539444
0.721716387341537,0.201351196933495
0.739783731585214,0.240836596902053
0.86323218209013,0.186252766129453
0.656905883943433,0.136828007069963
0.634920049720115,0.191267224360368
0.640734244217912,0.232838649500962
0.733998199900027,0.202330197367887
0.706582619752513,0.222636207189505
0.673271973069097,0.251314534258684
0.755397047478609,0.185388753274465
0.803246471828952,0.154136089735536
0.641641079346846,0.223797555250535
0.897076808193881,0.239532069633999
0.767597658554828,0.217909647424829
0.83460736619525,0.215455153747766
0.709613612059298,0.203281151381925
0.69887896942303,0.210623535756685
0.714907638346875,0.251730419754924
0.606265386130909,0.21193254713858
0.659160823786371,0.208047630308247
0.78905847067669,0.219105646155068
0.736201955995075,0.170671043407788
0.76755667161267,0.175021873318484
0.731233918852661,0.185345397943354
0.813975470658496,0.201756052271385
0.752499769490353,0.209251579601423
0.670934131964794,0.254730160528455
0.575048330874681,0.218539994842649
0.77735339538406,0.210250171805792
0.81463743938983,0.185938225839986
0.777444419712617,0.170714183685085
0.720188923763293,0.185229222354778
0.809045687928598,0.200285088571016
0.669329687622198,0.206144684303375
0.831597674126483,0.212639468325943
0.797567691244602,0.210531846469967
0.868052019759225,0.147078968081967
0.617722296671035,0.27057193729361
0.647396908091337,0.207441222114946
0.807842778319266,0.225072783519531
0.623548373938071,0.199448695053398
0.727319538162881,0.227709684932466
0.787693287275565,0.167035178103623
0.744247626611401,0.169594486129283
0.729673298080257,0.206006265894991
0.853035975960315,0.270452289241016
0.582797534793916,0.177761204289877
0.776664893184864,0.23410849193431
0.71206900971002,0.187727733975293
0.839633524410716,0.192882437837188
0.845828375355063,0.205890947248865
0.614106438673734,0.263356351117609
0.676657354879262,0.217502720782982
0.811187986676251,0.205197066155982
0.824976866961216,0.212814376175329
0.762564279279957,0.189808260096735
0.720802909860227,0.162128220962916
0.750539082709381,0.20230341358157
0.719849794179284,0.184834710209392
0.689664202830835,0.151157512942978
0.727882784241926,0.204562804625687
0.736235083404537,0.205208518380285
0.666160258186171,0.253422412682244
0.722661113949055,0.194897066876989
0.738559986044303,0.175821132385315
0.731661033451519,0.214057280639637
0.80423982968076,0.209526306780251
0.681140862398741,0.192729838455415
0.832801676185803,0.207111866545548
0.729441603662341,0.242706601666046
0.787339223488242,0.189149218241327
0.679218757701546,0.219844239227444
0.801480090309276,0.219035023897177
0.788539973233686,0.152460633529663
0.667682694556698,0.213666842685834
0.74103590534033,0.183154246665781
0.758259083900192,0.224348153582088
0.710288897377842,0.233306077927916
0.763562980113952,0.221115108373352
0.773187937138466,0.216455813447258
0.699021828319691,0.243871900459917
0.818905193413235,0.188700767896611
0.808059277680193,0.164571736427612
0.715436408310259,0.190642213909137
0.745437434701012,0.240949007112663
0.729470863306202,0.181742203920155
0.792898831372182,0.181544450463977
0.638998195314331,0.211299095756968
0.764880929824778,0.167555107153767
0.641377009345212,0.236545961764549
0.769568384903784,0.151733091612959
0.596465038843841,0.19935099972453
0.772874273158145,0.196238411915821
0.771501290264329,0.160618661598709
0.76875349524476,0.225009353132095
0.744184773116585,0.156680404685556
0.678085665245882,0.202345836407783
0.692093471999437,0.212060841982445
0.847697595417392,0.170329461461319
0.726758523628521,0.173834216306226
0.861313329119918,0.19957288375916
0.666231997858634,0.202781936839246
0.762495129638724,0.164797607502116
0.803091002046249,0.238653212861712
0.69644509142016,0.167869224414417
0.742203009033592,0.190164452232266
0.564794463189399,0.195713419123662
0.773795418901141,0.273228372515172
0.696448812610504,0.238494506600192
0.817381701145868,0.181016858438407
0.798639419696178,0.177504650197544
0.693344417624643,0.169531976653761
0.674976906512865,0.22085721022277
0.732604451203384,0.214916316999712
0.720284451049093,0.194003005822106
0.831198020131334,0.243046462755508
0.699319522543891,0.216271183891196
0.841274929515,0.216054891679285
0.860442605872418,0.194318911696872
0.759557156465124,0.247802221905051
0.744000898171704,0.226261159478499
0.696216756639973,0.244020206148551
0.770406612789245,0.199805640492784
0.789272083175712,0.19898943750085
0.747674944272577,0.176219061274042
0.652574116053015,0.20803003625525
0.737227906130558,0.188258636050637
0.585543206954071,0.200858573171408
0.729620403069254,0.150662444972102
0.74251467028228,0.18716208401363
0.625804466139599,0.196333586168798
0.801829127767943,0.154001605805151
0.636189214628444,0.194809725060447
0.685416034289131,0.192498600180389
0.616030478974562,0.217318616479965
0.808033868853591,0.265002848360505
0.668043697528005,0.190741498147539
0.699928611034449,0.192198348188114
0.695939799642186,0.212051239308449
0.678472352796251,0.207980042185649
0.660382223566718,0.203589149434585
0.855973575186933,0.185075401805963
0.600889639575352,0.159540676968968
0.724440001276817,0.215614027621929
0.695128655033561,0.195947831078691
0.837726509295277,0.220453137807085
0.649519981587221,0.135520309149977
0.73638082272415,0.194341880940186
0.761554222472571,0.184122427514595
0.886191045308262,0.210257843448469
0.719218871404378,0.177257112658643
0.646698289021447,0.202736624495743
0.715263293066701,0.218444289736826
0.768703552576369,0.222185173070751
0.711899071273645,0.193957425768886
0.651778160253179,0.170667796077904
0.740694036433589,0.207715834657388
0.695546573921351,0.182669504268959
0.647315841421894,0.213410842938303
0.806808015633435,0.175310414666202
0.703659121188123,0.202485290333998
0.779200228804641,0.234406487594202
0.731073347633311,0.188866132643193
0.879874549848067,0.229046105022985
0.666971829158621,0.221835641531014
0.773437527680808,0.177750382938221
0.798458302858237,0.152225911923163
0.903070681891998,0.215305680990207
0.690501593956185,0.232063552092734
0.737753558168972,0.179565447307199
0.759624355363752,0.216304190736013
0.637885858154059,0.188902513281191
0.791659559181486,0.214198042418859
0.725509587204331,0.18199917514868
0.668033114673827,0.169410956695057
0.750411041707894,0.197395430226123
0.692778519291139,0.192018742684697
0.633326104033311,0.213197906529934
0.714435181487896,0.195257830077857
0.615745905966184,0.196248715326876
0.765390631325331,0.206604009889284
0.732033451319445,0.224144273382739
0.72332496351258,0.164066024312113
0.770968484652121,0.235872336196978
0.67692978372145,0.225219849491381
0.993035792133016,0.204596371757142
0.812148244317638,0.224972355571592
0.735959420756991,0.188281787109513
0.723163190125473,0.199586241566374
0.843152257946304,0.197347455143487
0.667045552228993,0.27568511814909
0.725501265330595,0.205544982727425
0.587182693147883,0.17811944972394
0.722154104934221,0.196305072383453
0.800808376201883,0.241699566634226
0.764210055951488,0.21203422249363
0.917752574336657,0.239043866046329
0.919484488469743,0.248891236619226
0.806095758168382,0.18316461598382
0.725645559395445,0.258096068468188
0.710104785524653,0.223248504513435
0.729390760085668,0.23144548173548
0.69562270673827,0.21486617812901
0.794664753111987,0.200759141531244
0.790519506832837,0.25483478739248
0.644703086605426,0.254802998981728
0.697825756822277,0.167839282038539
0.834874892131149,0.236532094928223
0.593701187184201,0.223180232708684
0.744999533924425,0.245136240022046
0.786562155066784,0.208621982248677
0.638820961478432,0.193608063499439
0.728554119859881,0.193531421582374
0.668010855419346,0.194017446397384
0.750536645881408,0.205318680880185
0.577627406239463,0.151983632843459
0.742276361254047,0.219889281950775
0.727480573173686,0.18016460040714
0.630204426634721,0.198727552222596
0.6684825760503,0.222083772686403
0.757925345035669,0.196461822285131
0.727972755866943,0.225112953524521
0.606789996553655,0.188195948267912
0.738688187372667,0.193756005887297
0.65770611567209,0.215238108518868
0.701315504240253,0.206237682198045
0.760479395538193,0.176658951822532
0.892414129305172,0.284670946517733
0.679776895022702,0.162418248034181
0.742142495156538,0.177251641117571
0.657094596099838,0.189325650792656
0.711859697082905,0.255382977688137
0.910388486853236,0.239591394498786
0.636057060963643,0.206999974253442
0.742387626467844,0.244757357365502
0.747797572237929,0.224480146950189
0.68874558372086,0.181227382870802
0.67977333228127,0.190991585155578
0.738151226171291,0.182644219308277
0.758738163560356,0.2225327535967
0.651372014565108,0.239638013423706
0.676236625326012,0.215363009300752
0.690515697898139,0.243577852025321
0.787190031669241,0.237785859814988
0.746936275626299,0.276006600373271
0.824276389867905,0.190481773152146
0.638309978683929,0.168237206243483
0.70318689976151,0.271664903346128
0.785065326989317,0.211353095089626
0.694487440029168,0.196712671401402
0.803756006575215,0.248646519255763
0.790536104370767,0.239302759006986
0.741711738486203,0.186080633821462
0.828022805802571,0.216047610394825
0.821902219969626,0.150681667505568
0.617020366408929,0.211843735018317
0.705558783994424,0.175647654726444
0.635730585546118,0.236686586396467
0.831988094692731,0.186282059122394
0.616373796146539,0.218121715541768
0.760448350040069,0.15177200485019
0.678866353816332,0.203213155102982
0.822659996375389,0.163735005547661
0.865739640117089,0.250414356347061
0.713422527750548,0.216580953569349
0.788033524825501,0.249084713368184
0.646566129198109,0.164874340909277
0.546070081980995,0.225174892906227
0.749140713011382,0.203463907674398
0.69988882320398,0.265346064062263
0.644434844701151,0.202389173777699
0.841219997499901,0.157954773965187
0.773038643009576,0.255436714022704
0.632763810729873,0.198768788361705
0.724845178494863,0.205560035003481
0.857238707220951,0.163396472779026
0.748280142391913,0.2529200937275
0.618819983364695,0.216844668396722
0.832824995044046,0.256143402195472
0.897046891888697,0.246890728946417
0.751284393075902,0.222682106994206
0.683695968157865,0.237799555211117
0.791710078448529,0.189414803870508
0.720549695730385,0.193459467822396
0.695540773149881,0.14806754771546
0.767995409211605,0.214595298652913
0.69537670500491,0.203090324811357
0.627132206131192,0.243424282902436
0.654649975898299,0.188631920751641
0.801927910615879,0.192092594201377
0.758709108693754,0.167185168476491
0.736612809359752,0.180533203812559
0.847800005459576,0.157891474351898
0.652093650733142,0.173583518465201
0.643475039703954,0.200700785835008
0.746814826982207,0.220991201166149
0.740284671464841,0.227299720005956
0.834968077830237,0.200145219050586
0.688131341333597,0.150237162734571
0.76426989455481,0.249721229837917
0.726951336503816,0.187466327563497
0.793540740326485,0.217284138383856
0.72277682461055,0.21534201119073
0.707213361228283,0.21668502544777
0.736978809310832,0.192287121470577
0.67007989305428,0.206597325708625
0.733348563192749,0.256074388114264
0.693903607167017,0.211442123038535
0.6516216314597,0.241760167305223
0.662297594045825,0.213591953659015
0.668920151392459,0.227401078939462
0.796972467748796,0.203079634335512
0.770505490739032,0.225593975202229
0.790987896538286,0.182904182582239
0.619787137679778,0.152934998909973
0.690424792801065,0.222648551854114
0.733185547776013,0.207000653746062
0.74722660873464,0.193611954575453
0.786579557730783,0.184509163150177
0.568785782238848,0.273920257067525
0.845003034018544,0.274346376148165
0.75957023873904,0.271779580190544
0.690051661394238,0.213517753617428
0.69444405156825,0.260345261420156
0.823201233221591,0.213126059781533
0.716949178740123,0.171808185229877
0.710354966490659,0.222818324264408
0.78982290800083,0.251814984513551
0.570610318068316,0.192065895038497
0.722676027901956,0.22843141403642
0.605891457958824,0.197171959747967
0.837077800502237,0.178062898980592
0.790153666719726,0.219181427714872
0.913124374851101,0.21165985511637
0.795742066468126,0.169173414716059
0.758500244499988,0.230409699709011
0.706011336984101,0.201062620472773
0.805025840392201,0.173083163911559
0.798607019492568,0.234345403712351
0.681215542520481,0.215530369536671
0.625959388445203,0.201254772778452
0.830328141695098,0.1977944581044
0.708599430562652,0.269313874418152
0.695028298160395,0.222201385775037
0.702839858414275,0.241334080652123
0.734354792456873,0.176801707923524
0.688339148138076,0.209795084914256
0.791929054944416,0.206168564677053
0.839369521785428,0.219446237097864
0.634729520959703,0.213535548065864
0.755269302181915,0.220613335821404
0.708727464788576,0.228149494796951
0.670853961038698,0.182247885868831
0.805223851257136,0.198577483037191
0.701929736992828,0.17669783053277
0.638228639673381,0.170100095406139
0.810867547807688,0.222389783862055
0.581675065672288,0.241997194985384
0.847712643378129,0.229865117883563
0.763653783366572,0.27831032080075
0.713089302910097,0.185934863184582
0.669903630898384,0.253691650995763
0.623159168893612,0.153614344162544
0.654702176325463,0.29630965269229
0.67265763810441,0.261877356100036
0.612190497730491,0.252697812928398
0.560631771212931,0.222447506230802
0.74164274595532,0.226833892818565
0.760951334885751,0.234211089235971
0.607778409103551,0.137587409347149
0.784179215332124,0.218321908786513
0.662241933898636,0.247886372370413
0.758770150480063,0.20873803911813
0.763143479670291,0.177086324477803
0.838969836522135,0.229426671495529
0.725957093939302,0.204394933220346
0.699426824525286,0.211892748087197
0.934869183029537,0.210234719624366
0.740156211943906,0.228119975635666
0.647280241145252,0.229254176347744
0.662250396757329,0.19640969239823
0.832727013182037,0.213294877726918
0.76622967112596,0.187075956090198
0.75243152859846,0.203306808050112
0.803985069473649,0.16901823415045
0.685667398658781,0.184681108894656
0.80250779840739,0.160259769419034
0.738683024052113,0.20235205138205
0.556069358054533,0.24819307497336
0.635654015212628,0.167998453389308
0.562422735992103,0.240973340475583
0.698080468876233,0.224025872916253
0.932344918594391,0.186303618314998
0.635421871086617,0.244705055921647
0.755587929251414,0.252161494081736
0.655231214349961,0.258851440571072
0.845064526637609,0.171462600712783
0.773797569604654,0.209343657088767
0.624182055238106,0.20427927192947
0.804473861687182,0.186052554583287
0.662022491017763,0.217270419156746
0.768634793447096,0.202958947611598
0.620924199375166,0.202277531749809
0.754991209489209,0.20071866934844
0.688892336141871,0.221390233139138
0.640082801064027,0.172657614077465
0.692242901921905,0.191598260697749
0.751998619939604,0.203695108576323
0.678875259397114,0.212057091999443
0.641833460620636,0.218646241207095
0.759850279753094,0.213165139460797
0.713774166355604,0.241127092846377
0.77117342490453,0.190679222156138
0.678318507340341,0.204284240182163
0.778770771010204,0.147248532809492
0.71411119285501,0.2201493771622
0.740838598339369,0.242241110944743
0.892535402196623,0.181141830617584
0.627857217134034,0.253464793906056
0.663189313867221,0.205271732327317
0.629602312735775,0.254640606092654
0.743811722745165,0.17589735819
0.915176746387313,0.218886886880363
0.770155792351632,0.199305623761453
0.756160320003515,0.149746499538236
0.677813640805608,0.236774864081175
0.780993652651478,0.216674139284944
0.701808314307338,0.206099708209731
0.870358318489031,0.254032208611148
0.622107710396411,0.142765666201466
0.745667286857273,0.199569353997486
0.717042219956802,0.222168194372576
0.707494009227112,0.20176010069893
0.743876125197966,0.12831816350019
0.67518503837767,0.222347816726573
0.728975288447836,0.170816385035471
0.670843504270944,0.158927176564186
0.833426967133469,0.253707788617543
